date,Net Sales_YRLY,Other Income_YRLY,Total Income_YRLY,Expenditure_YRLY,Finance Costs_YRLY,Employee benefit expense_YRLY,Depreciation and amortisation expense_YRLY,Other Expenditure_YRLY,Impairment on financial instruments_YRLY,Profit (+)/ Loss (-) from Ordinary Activities before Tax_YRLY,Tax_YRLY,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_YRLY,Net Profit_YRLY,Current tax_YRLY,Deferred tax_YRLY,Minority Interest_YRLY,Share of Profit & Loss of Asso_YRLY,Net Profit after Mino Inter & Share of P & L_YRLY,Any Other_YRLY,Income Attributable to Consolidated Group_YRLY,EPS after Extraordinary items (in Rs)_YRLY,Exceptional Item_YRLY,Profit after Interest but before Exceptional Items_YRLY,Net Profit Loss for the period from continuing operations_YRLY,Profit (loss) from discontinuing operations before tax_YRLY,Tax expense of discontinuing operations_YRLY,Net profit (loss) from discontinuing operation after tax_YRLY,Other Comprehensive Income Net of Taxes_YRLY,Any Other Comprehensive Item_YRLY,Total Comprehensive Income for the Period_YRLY,Total Amount of items that will not be reclassified to profit and loss_YRLY,Income tax relating to items that will not be reclassified to profit or loss_YRLY,Total Amount of items that will be reclassified to profit and loss_YRLY,Income tax relating to items that will be reclassified to profit or loss_YRLY,Net movement in regulatory deferral account balances_YRLY,Share of profit(loss) of associates and joint ventures_YRLY,Basic EPS for continuing operation_YRLY,Diluted EPS for continuing operation_YRLY,Basic for discontinued & continuing operation_YRLY,Diluted for discontinued & continuing operation_YRLY,_YRLY,basic_eps_YRLY,diluted_eps_YRLY,Business origination outsourcing_YRLY,Extraordinary Items_YRLY,Provisions and loan losses_YRLY,Prior year_YRLY,Profit before extraordinary items and Tax_YRLY,Deferred Tax_YRLY,Other Expenses_YRLY,Loan Provision and Write Offs_YRLY,Tax Expenses (including deferred tax)_YRLY,Finance Cost_YRLY,Other operating expenses_YRLY,Revenue from Operations_YRLY,Other Operating Income_YRLY,Income from Operations_YRLY,Other Operating Expenditure_YRLY,Comprehensive Income for the Period Attributable to Owners of Parent_YRLY,Tax expenses (Including Deferred Tax)_YRLY,Basic EPS before Extraordinary items_YRLY,"Total Profit or Loss, Attributable to Non-Controlling Interests_YRLY",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_YRLY,EPS before Extraordinary items (in Rs)_YRLY,"Profit from Operations before Other Income, Interest and Exceptional Items_YRLY",Interest_YRLY,Diluted EPS after Extraordinary items_YRLY,Cost of Investment In Sub_YRLY,Depreciation & amortization expense_YRLY,Diluted EPS before Extraordinary items_YRLY,Face Value (in Rs)_YRLY,Profit before Interest and Exceptional Items_YRLY,Employee Benefit Expenses_YRLY,Prior Period Items_YRLY,Provisions & Loan Losses_YRLY,"Profit or Loss, Attributable to Owners of Parent_YRLY",Business Origination Outsourcing_YRLY,Basic EPS after Extraordinary items_YRLY,Reserves_YRLY,Equity Capital_YRLY,"Provision, Loan Losses & Other Charges_YRLY",Deferred Tax & Fringe Benefit Tax_YRLY,Paid up Debt Capital_YRLY,Debt Equity Ratio_YRLY,Debt Service Coverage Ratio_YRLY,Percentage of Public Shareholding_YRLY,Disposed of during the quarter_YRLY,Debt Earning Per Share (EPS)_YRLY,Depreciation_YRLY,Received during the quarter_YRLY,Employees Cost_YRLY,Debenture Redemption Reserve_YRLY,Number of Public Shareholding_YRLY,Investor Complaints_YRLY,Remaining unresolved at the end of the quarter_YRLY,Interest Service Coverage Ratio_YRLY,Pending at the beginning of the quarter_YRLY,Debt Face Value_YRLY
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-14,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-15,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-16,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-17,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-18,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-19,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-20,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-21,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-22,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-23,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-24,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-25,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-26,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-27,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-28,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-29,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-06-30,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-01,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-02,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-03,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-04,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-05,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-06,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-07,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-08,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-09,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-10,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-11,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-12,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-13,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-14,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-15,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-16,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-17,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-18,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-19,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-20,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-21,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-22,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-23,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-24,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-25,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-26,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-27,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
"9,454.60",6.40,"9,461.00","-4,890.80",,,,,,781.70,-308.40,473.30,473.30,,,0.00,0.00,473.30,0.00,473.30,,0.00,,-,-,-,-,-,-,-,,,,,,,,,,,Notes,10.40,9.87,2007-07-28,,0.00,,,,,,,,,,,,,"-1,000.60",-,,,-,-,,,"-3,788.50",9.87,0.00,,,10.00,,,,,-,"-1,352.80",10.40,"4,768.60",522.40,"-1,296.30",-308.40,-,-,-,25.04,-,-,-184.30,-,"-1,056.80",-,"1,30,65,942.00",-,-,-,-,-
